Frequency (Hz)	Level (dB)
536.984253	-56.127502
538.330078	-56.337715
539.675903	-56.504967
541.021729	-56.632591
542.367554	-56.753860
543.713379	-56.842915
545.059204	-56.882854
546.405029	-56.897316
547.750854	-56.906666
549.096680	-56.901268
550.442505	-56.877827
551.788330	-56.874008
553.134155	-56.840832
554.479980	-56.844086
555.825806	-56.839802
557.171631	-56.838379
558.517456	-56.846272
559.863281	-56.843014
561.209106	-56.874405
562.554932	-56.915524
563.900757	-56.900238
565.246582	-56.901924
566.592407	-56.900372
567.938232	-56.874527
569.284058	-56.823788
570.629883	-56.738445
571.975708	-56.638680
573.321533	-56.501644
574.667358	-56.348442
576.013184	-56.200077
577.359009	-56.044579
578.704834	-55.872074
580.050659	-55.728683
581.396484	-55.592983
582.742310	-55.472511
584.088135	-55.375885
585.433960	-55.305260
586.779785	-55.241398
588.125610	-55.192608
589.471436	-55.129608
590.817261	-55.077587
592.163086	-55.042397
593.508911	-55.011242
594.854736	-54.982311
596.200562	-54.966976
597.546387	-54.951843
598.892212	-54.923603
600.238037	-54.900917
601.583862	-54.899868
602.929688	-54.903328
604.275513	-54.909378
605.621338	-54.920219
606.967163	-54.950302
608.312988	-54.997524
609.658813	-55.049263
611.004639	-55.109196
612.350464	-55.187832
613.696289	-55.263084
615.042114	-55.334030
616.387939	-55.407635
617.733765	-55.469620
619.079590	-55.512615
620.425415	-55.549606
621.771240	-55.574440
623.117065	-55.579082
624.462891	-55.591217
625.808716	-55.570911
627.154541	-55.526154
628.500366	-55.481148
629.846191	-55.420723
631.192017	-55.323589
632.537842	-55.201801
633.883667	-55.054512
635.229492	-54.885048
636.575317	-54.673592
637.921143	-54.462269
639.266968	-54.202698
640.612793	-53.895222
641.958618	-53.561543
643.304443	-53.181068
644.650269	-52.783951
645.996094	-52.296696
647.341919	-51.771076
648.687744	-51.235229
650.033569	-50.643387
651.379395	-49.985348
652.725220	-49.253902
654.071045	-48.470573
655.416870	-47.641693
656.762695	-46.764748
658.108521	-45.826027
659.454346	-44.821144
660.800171	-43.748466
662.145996	-42.646904
663.491821	-41.550812
664.837646	-40.524330
666.183472	-39.660034
667.529297	-39.044724
668.875122	-38.750458
670.220947	-38.799927
671.566772	-39.147427
672.912598	-39.709660
674.258423	-40.394638
675.604248	-41.130039
676.950073	-41.866573
678.295898	-42.580139
679.641724	-43.257633
680.987549	-43.892979
682.333374	-44.490520
683.679199	-45.050354
685.025024	-45.573891
686.370850	-46.062710
687.716675	-46.521809
689.062500	-46.953899
690.408325	-47.356754
691.754150	-47.741943
693.099976	-48.109783
694.445801	-48.456905
695.791626	-48.789139
697.137451	-49.104477
698.483276	-49.404175
699.829102	-49.691574
701.174927	-49.958492
702.520752	-50.206421
703.866577	-50.440346
705.212402	-50.658257
706.558228	-50.859505
707.904053	-51.052814
709.249878	-51.245159
710.595703	-51.461201
711.941528	-51.689804
713.287354	-51.908226
714.633179	-52.114471
715.979004	-52.289295
717.324829	-52.441048
718.670654	-52.582600
720.016479	-52.713730
721.362305	-52.859028
722.708130	-53.005367
724.053955	-53.159531
725.399780	-53.296310
726.745605	-53.392422
728.091431	-53.467037
729.437256	-53.550674
730.783081	-53.612034
732.128906	-53.675743
733.474731	-53.704063
734.820557	-53.707222
736.166382	-53.687946
737.512207	-53.655128
