Frequency (Hz)	Level (dB)
585.433960	-52.476788
586.779785	-52.680553
588.125610	-52.889275
589.471436	-53.107170
590.817261	-53.329140
592.163086	-53.545952
593.508911	-53.762234
594.854736	-53.990154
596.200562	-54.218014
597.546387	-54.445114
598.892212	-54.671928
600.238037	-54.898663
601.583862	-55.127037
602.929688	-55.354176
604.275513	-55.590328
605.621338	-55.836952
606.967163	-56.074112
608.312988	-56.307571
609.658813	-56.544018
611.004639	-56.775108
612.350464	-57.013702
613.696289	-57.260414
615.042114	-57.498005
616.387939	-57.731308
617.733765	-57.969353
619.079590	-58.206699
620.425415	-58.445812
621.771240	-58.672386
623.117065	-58.903454
624.462891	-59.135986
625.808716	-59.367149
627.154541	-59.581665
628.500366	-59.786064
629.846191	-59.984409
631.192017	-60.201298
632.537842	-60.382492
633.883667	-60.563068
635.229492	-60.741009
636.575317	-60.876087
637.921143	-61.006462
639.266968	-61.138481
640.612793	-61.264751
641.958618	-61.354061
643.304443	-61.436020
644.650269	-61.509758
645.996094	-61.528366
647.341919	-61.569321
648.687744	-61.608334
650.033569	-61.580559
651.379395	-61.577732
652.725220	-61.546364
654.071045	-61.507751
655.416870	-61.459290
656.762695	-61.393085
658.108521	-61.330837
659.454346	-61.253922
660.800171	-61.164867
662.145996	-61.092251
663.491821	-61.009949
664.837646	-60.902424
666.183472	-60.815853
667.529297	-60.718716
668.875122	-60.647072
670.220947	-60.584572
671.566772	-60.490784
672.912598	-60.396305
674.258423	-60.315418
675.604248	-60.255760
676.950073	-60.179554
678.295898	-60.106842
679.641724	-60.058224
680.987549	-59.995651
682.333374	-59.940659
683.679199	-59.901905
685.025024	-59.861439
686.370850	-59.818844
687.716675	-59.778244
689.062500	-59.749950
690.408325	-59.739532
691.754150	-59.726921
693.099976	-59.711956
694.445801	-59.713413
695.791626	-59.712517
697.137451	-59.707935
698.483276	-59.725651
699.829102	-59.757942
701.174927	-59.791542
702.520752	-59.828281
703.866577	-59.856571
705.212402	-59.881569
706.558228	-59.918503
707.904053	-59.967999
709.249878	-60.015709
710.595703	-60.079903
711.941528	-60.161522
713.287354	-60.222797
714.633179	-60.280609
715.979004	-60.362347
717.324829	-60.440037
718.670654	-60.528362
720.016479	-60.617390
721.362305	-60.693001
722.708130	-60.772251
724.053955	-60.862457
725.399780	-60.916130
726.745605	-60.987320
728.091431	-61.054302
729.437256	-61.097775
730.783081	-61.174397
732.128906	-61.245464
733.474731	-61.256817
734.820557	-61.282604
736.166382	-61.291183
737.512207	-61.284531
738.858032	-61.264313
740.203857	-61.237301
741.549683	-61.185944
742.895508	-61.094681
744.241333	-61.027245
745.587158	-60.892506
746.932983	-60.772877
748.278809	-60.622982
749.624634	-60.462326
750.970459	-60.275082
752.316284	-60.079403
753.662109	-59.875797
755.007935	-59.664093
756.353760	-59.438339
757.699585	-59.189873
759.045410	-58.924690
760.391235	-58.669521
761.737061	-58.382717
763.082886	-58.116760
764.428711	-57.841644
765.774536	-57.560390
767.120361	-57.270531
768.466187	-56.988792
769.812012	-56.722458
771.157837	-56.441635
772.503662	-56.152779
773.849487	-55.869164
775.195312	-55.593376
776.541138	-55.320950
777.886963	-55.046642
779.232788	-54.775757
780.578613	-54.519672
781.924438	-54.263634
783.270264	-53.999619
784.616089	-53.743557
785.961914	-53.506947
787.307739	-53.272766
788.653564	-53.037998
789.999390	-52.809376
791.345215	-52.589531
792.691040	-52.376095
794.036865	-52.173759
795.382690	-51.988598
796.728516	-51.813374
798.074341	-51.647484
799.420166	-51.493061
800.765991	-51.352726
802.111816	-51.227436
803.457642	-51.115761
804.803467	-51.024952
806.149292	-50.953411
807.495117	-50.897606
808.840942	-50.859982
810.186768	-50.841484
811.532593	-50.837822
812.878418	-50.858959
814.224243	-50.896049
815.570068	-50.950405
816.915894	-51.024559
818.261719	-51.109814
819.607544	-51.223507
820.953369	-51.351418
822.299194	-51.482449
823.645020	-51.617813
824.990845	-51.767162
826.336670	-51.920383
827.682495	-52.073952
829.028320	-52.232117
830.374146	-52.378761
831.719971	-52.535862
833.065796	-52.674236
834.411621	-52.808929
835.757446	-52.917812
837.103271	-53.022797
838.449097	-53.125549
839.794922	-53.206299
841.140747	-53.252617
842.486572	-53.284233
843.832397	-53.310703
845.178223	-53.330208
846.524048	-53.325291
847.869873	-53.295338
849.215698	-53.249836
850.561523	-53.204227
851.907349	-53.141212
853.253174	-53.074783
854.598999	-52.997177
855.944824	-52.904549
857.290649	-52.822842
858.636475	-52.740067
859.982300	-52.663616
861.328125	-52.577431
862.673950	-52.500923
864.019775	-52.434891
865.365601	-52.374451
866.711426	-52.323460
868.057251	-52.278393
869.403076	-52.246925
870.748901	-52.226551
