Frequency (Hz)	Level (dB)
705.212402	-64.683319
706.558228	-65.098709
707.904053	-65.503616
709.249878	-65.108688
710.595703	-64.758682
711.941528	-65.031654
713.287354	-65.967453
714.633179	-65.853859
715.979004	-65.639450
717.324829	-65.715828
718.670654	-65.835579
720.016479	-66.243774
721.362305	-66.508179
722.708130	-66.067200
724.053955	-66.723129
725.399780	-66.903259
726.745605	-66.487381
728.091431	-65.972389
729.437256	-66.162674
730.783081	-66.553986
732.128906	-66.234131
733.474731	-65.756310
734.820557	-65.539856
736.166382	-66.076004
737.512207	-66.351845
738.858032	-66.141396
740.203857	-66.409195
741.549683	-66.333069
742.895508	-66.122032
744.241333	-66.271271
745.587158	-66.833847
746.932983	-65.917564
748.278809	-65.754311
749.624634	-65.710831
750.970459	-65.436035
752.316284	-66.273392
753.662109	-66.561974
755.007935	-65.610336
756.353760	-65.894188
757.699585	-65.889221
759.045410	-65.734894
760.391235	-66.134644
761.737061	-65.470680
763.082886	-65.448753
764.428711	-64.883476
765.774536	-65.208092
767.120361	-64.890015
768.466187	-64.973755
769.812012	-64.741432
771.157837	-65.342422
772.503662	-65.875526
773.849487	-65.801392
775.195312	-65.179237
776.541138	-64.438698
777.886963	-64.402077
779.232788	-64.829521
780.578613	-65.156219
781.924438	-65.081856
783.270264	-64.308990
784.616089	-64.355682
785.961914	-64.134911
787.307739	-64.292938
788.653564	-64.103409
789.999390	-63.537468
791.345215	-64.735840
792.691040	-63.921459
794.036865	-63.547794
795.382690	-63.306175
796.728516	-63.544922
798.074341	-63.617519
799.420166	-63.138210
800.765991	-63.471077
802.111816	-63.338570
803.457642	-62.632595
804.803467	-63.086987
806.149292	-63.211105
807.495117	-62.677612
808.840942	-62.424076
810.186768	-62.315136
811.532593	-63.065380
812.878418	-62.387207
814.224243	-62.137314
815.570068	-62.655685
816.915894	-62.053860
818.261719	-62.346157
819.607544	-63.012249
820.953369	-61.644234
822.299194	-60.854095
823.645020	-61.818825
824.990845	-61.661335
826.336670	-61.452225
827.682495	-61.170795
829.028320	-61.326889
830.374146	-61.396061
831.719971	-61.618793
833.065796	-61.602726
834.411621	-61.293663
835.757446	-61.115211
837.103271	-61.120159
838.449097	-61.732464
839.794922	-61.311550
841.140747	-60.597870
842.486572	-61.150974
843.832397	-60.780605
845.178223	-60.671539
846.524048	-60.558395
847.869873	-60.662018
849.215698	-60.979282
850.561523	-60.883167
851.907349	-61.157383
853.253174	-61.308487
854.598999	-60.628468
855.944824	-60.392529
857.290649	-60.713055
858.636475	-61.511158
859.982300	-61.478851
861.328125	-60.903694
862.673950	-60.771488
864.019775	-60.987392
865.365601	-61.440407
866.711426	-61.629490
868.057251	-62.389927
869.403076	-62.789101
870.748901	-62.867714
872.094727	-61.364632
873.440552	-61.342003
874.786377	-62.861256
876.132202	-61.886360
877.478027	-61.456223
878.823853	-61.457767
880.169678	-61.677696
881.515503	-61.647675
882.861328	-62.382484
884.207153	-62.849304
885.552979	-62.590008
886.898804	-62.771687
888.244629	-62.090702
889.590454	-61.649097
890.936279	-62.376114
892.282104	-62.355076
893.627930	-62.722019
894.973755	-62.708328
896.319580	-62.381344
897.665405	-62.146736
899.011230	-61.629978
900.357056	-62.059944
901.702881	-61.920994
903.048706	-61.976120
904.394531	-62.376999
905.740356	-62.878368
907.086182	-62.789066
908.432007	-62.405933
909.777832	-62.342312
911.123657	-63.211040
912.469482	-62.599747
913.815308	-62.490841
915.161133	-62.552204
916.506958	-62.284592
917.852783	-62.889378
919.198608	-63.431232
920.544434	-63.678463
921.890259	-63.318714
923.236084	-63.722511
924.581909	-63.589348
925.927734	-62.752239
927.273560	-62.587414
928.619385	-63.333138
929.965210	-63.668438
931.311035	-64.174904
932.656860	-64.243729
934.002686	-64.149788
935.348511	-64.021729
936.694336	-64.193008
938.040161	-63.189438
939.385986	-62.440819
940.731812	-63.072529
942.077637	-63.170616
943.423462	-63.546421
944.769287	-63.568863
946.115112	-63.644573
947.460938	-64.351448
948.806763	-64.012497
950.152588	-63.670448
951.498413	-65.052399
952.844238	-64.605789
954.190063	-63.811127
955.535889	-63.703281
956.881714	-64.235771
958.227539	-65.086128
959.573364	-64.930351
960.919189	-63.946281
962.265015	-63.529308
963.610840	-64.790054
964.956665	-64.231964
966.302490	-63.723640
967.648315	-63.737202
968.994141	-63.322872
970.339966	-63.127758
971.685791	-63.510166
973.031616	-63.285793
974.377441	-63.871983
975.723267	-63.808041
977.069092	-63.440777
978.414917	-63.414196
979.760742	-63.048248
981.106567	-63.900345
982.452393	-63.253418
983.798218	-62.584431
985.144043	-63.304173
986.489868	-62.921555
987.835693	-63.223824
989.181519	-63.775700
990.527344	-63.931023
991.873169	-63.423450
993.218994	-63.595787
994.564819	-62.720882
995.910645	-62.723053
997.256470	-63.251530
998.602295	-63.068256
999.948120	-62.752552
1001.293945	-62.389812
1002.639771	-63.407795
1003.985596	-62.996876
1005.331421	-63.065968
1006.677246	-62.764935
1008.023071	-62.654728
1009.368896	-63.326645
1010.714722	-63.772614
1012.060547	-62.374752
1013.406372	-62.493076
1014.752197	-62.586746
1016.098022	-62.977028
1017.443848	-62.373779
1018.789673	-61.941864
1020.135498	-62.598701
1021.481323	-62.965008
1022.827148	-61.953671
1024.172974	-61.721977
1025.518799	-62.312508
1026.864624	-61.827518
1028.210449	-62.331097
1029.556274	-62.345085
1030.902100	-62.323605
1032.247925	-62.324955
1033.593750	-62.275478
1034.939575	-61.623474
1036.285400	-61.423851
1037.631226	-62.274105
1038.977051	-62.278904
1040.322876	-61.369274
1041.668701	-61.892025
1043.014526	-61.852097
1044.360352	-61.761513
1045.706177	-61.414730
1047.052002	-60.750923
1048.397827	-60.506557
