Frequency (Hz)	Level (dB)
892.282104	-41.919773
893.627930	-41.431145
894.973755	-41.427826
896.319580	-40.996372
897.665405	-40.286644
899.011230	-40.822956
900.357056	-41.031601
901.702881	-41.098621
903.048706	-40.759346
904.394531	-41.261379
905.740356	-41.010212
907.086182	-40.899738
908.432007	-41.129120
909.777832	-41.607529
911.123657	-40.764126
912.469482	-40.908169
913.815308	-40.811138
915.161133	-41.003746
916.506958	-41.733971
917.852783	-41.374474
919.198608	-41.901478
920.544434	-41.093899
921.890259	-41.329250
923.236084	-42.016270
924.581909	-41.193138
925.927734	-41.435360
927.273560	-41.197510
928.619385	-40.489937
929.965210	-41.452763
931.311035	-41.033665
932.656860	-41.040871
934.002686	-41.131813
935.348511	-40.902485
936.694336	-40.837849
938.040161	-40.895607
939.385986	-41.591236
940.731812	-40.828644
942.077637	-40.443340
943.423462	-40.674847
944.769287	-41.139858
946.115112	-41.819355
947.460938	-41.461868
948.806763	-41.223652
950.152588	-41.026741
951.498413	-40.871723
952.844238	-41.638557
954.190063	-41.687038
955.535889	-41.461540
956.881714	-41.668800
958.227539	-41.826969
959.573364	-41.841339
960.919189	-41.478256
962.265015	-41.062969
963.610840	-41.550213
964.956665	-42.040890
966.302490	-41.430859
967.648315	-41.630753
968.994141	-41.154377
970.339966	-41.213230
971.685791	-41.155853
973.031616	-41.173000
974.377441	-40.039803
975.723267	-40.565056
977.069092	-42.022297
978.414917	-41.740620
979.760742	-41.757172
981.106567	-41.396889
982.452393	-41.683647
983.798218	-41.037247
985.144043	-40.365326
986.489868	-40.750515
987.835693	-42.261002
989.181519	-42.313992
990.527344	-42.062714
991.873169	-41.836914
993.218994	-40.522392
994.564819	-40.992638
995.910645	-41.551357
997.256470	-41.501942
998.602295	-40.820694
999.948120	-41.395454
1001.293945	-41.330872
1002.639771	-41.116138
1003.985596	-40.645306
1005.331421	-41.442467
1006.677246	-41.825096
1008.023071	-42.077274
1009.368896	-41.656849
1010.714722	-40.478920
1012.060547	-39.806503
1013.406372	-39.335037
1014.752197	-40.065651
1016.098022	-40.593845
1017.443848	-40.461838
1018.789673	-40.417271
1020.135498	-40.160000
1021.481323	-41.680397
1022.827148	-41.394093
1024.172974	-40.469868
1025.518799	-40.217381
1026.864624	-40.561714
1028.210449	-41.089695
1029.556274	-40.655712
1030.902100	-40.837059
1032.247925	-41.600586
1033.593750	-41.124702
1034.939575	-41.307667
1036.285400	-40.616772
1037.631226	-40.460251
1038.977051	-40.185482
1040.322876	-40.463558
1041.668701	-40.510860
1043.014526	-41.217350
1044.360352	-40.693241
1045.706177	-40.743488
1047.052002	-41.346512
1048.397827	-39.807171
1049.743652	-40.803875
1051.089478	-41.381336
1052.435303	-40.757687
1053.781128	-40.843025
1055.126953	-41.582211
1056.472778	-41.311401
1057.818604	-41.178185
1059.164429	-41.324806
1060.510254	-41.025898
1061.856079	-41.992023
1063.201904	-41.634350
1064.547729	-41.030861
1065.893555	-40.832851
1067.239380	-40.610371
1068.585205	-41.192200
1069.931030	-41.036579
1071.276855	-41.357033
1072.622681	-40.633865
1073.968506	-40.020382
1075.314331	-41.325851
1076.660156	-42.237106
1078.005981	-41.746002
1079.351807	-41.525497
1080.697632	-40.523006
1082.043457	-40.979618
1083.389282	-41.186230
1084.735107	-40.869865
1086.080933	-41.663162
1087.426758	-40.802761
1088.772583	-41.003971
1090.118408	-40.726143
1091.464233	-40.516407
1092.810059	-40.905796
1094.155884	-41.220284
1095.501709	-41.181343
1096.847534	-41.117794
1098.193359	-41.350105
1099.539185	-40.142792
1100.885010	-40.402973
1102.230835	-41.141979
1103.576660	-40.862148
1104.922485	-40.890751
1106.268311	-41.520851
1107.614136	-41.080147
1108.959961	-41.174778
1110.305786	-40.957672
1111.651611	-40.880135
1112.997437	-41.074173
1114.343262	-41.448505
1115.689087	-41.692142
1117.034912	-42.078217
1118.380737	-42.234539
1119.726562	-41.444435
1121.072388	-41.384678
1122.418213	-41.631012
1123.764038	-41.452827
1125.109863	-40.385796
1126.455688	-40.679199
1127.801514	-41.529144
1129.147339	-41.446136
1130.493164	-41.458637
1131.838989	-41.212238
1133.184814	-41.769962
1134.530640	-41.677311
1135.876465	-41.392071
1137.222290	-41.629303
1138.568115	-41.565308
1139.913940	-40.701572
1141.259766	-41.061523
1142.605591	-41.193882
1143.951416	-40.934795
1145.297241	-40.413269
1146.643066	-41.467762
1147.988892	-40.842133
1149.334717	-40.980995
1150.680542	-41.024677
1152.026367	-41.125252
1153.372192	-41.377071
1154.718018	-41.574104
1156.063843	-40.992825
1157.409668	-41.008106
1158.755493	-40.962368
1160.101318	-41.495583
1161.447144	-41.959297
1162.792969	-41.157681
1164.138794	-41.106750
1165.484619	-41.613659
1166.830444	-41.279423
