Frequency (Hz)	Level (dB)
755.007935	-51.434284
756.353760	-51.322353
757.699585	-51.211063
759.045410	-51.101971
760.391235	-50.993225
761.737061	-50.877857
763.082886	-50.776451
764.428711	-50.673054
765.774536	-50.569843
767.120361	-50.481400
768.466187	-50.387543
769.812012	-50.314919
771.157837	-50.241066
772.503662	-50.173401
773.849487	-50.108528
775.195312	-50.051582
776.541138	-50.011307
777.886963	-49.982948
779.232788	-49.966858
780.578613	-49.958092
781.924438	-49.956905
783.270264	-49.972782
784.616089	-50.002205
785.961914	-50.046242
787.307739	-50.105495
788.653564	-50.167625
789.999390	-50.240021
791.345215	-50.333103
792.691040	-50.439266
794.036865	-50.552399
795.382690	-50.681793
796.728516	-50.821285
798.074341	-50.963432
799.420166	-51.121433
800.765991	-51.294834
802.111816	-51.473572
803.457642	-51.660812
804.803467	-51.859699
806.149292	-52.059277
807.495117	-52.268547
808.840942	-52.489460
810.186768	-52.714825
811.532593	-52.945179
812.878418	-53.186588
814.224243	-53.422432
815.570068	-53.661812
816.915894	-53.913998
818.261719	-54.152676
819.607544	-54.406696
820.953369	-54.668159
822.299194	-54.917271
823.645020	-55.159763
824.990845	-55.405357
826.336670	-55.655010
827.682495	-55.892372
829.028320	-56.130772
830.374146	-56.344597
831.719971	-56.548161
833.065796	-56.758999
834.411621	-56.953358
835.757446	-57.129997
837.103271	-57.283218
838.449097	-57.446846
839.794922	-57.566029
841.140747	-57.680531
842.486572	-57.778244
843.832397	-57.844715
845.178223	-57.893715
846.524048	-57.952724
847.869873	-57.980629
849.215698	-57.991135
850.561523	-57.976372
851.907349	-57.963245
853.253174	-57.922832
854.598999	-57.853951
855.944824	-57.806980
857.290649	-57.741497
858.636475	-57.659855
859.982300	-57.592594
861.328125	-57.492809
862.673950	-57.412445
864.019775	-57.306190
865.365601	-57.209236
866.711426	-57.122768
868.057251	-57.033928
869.403076	-56.935318
870.748901	-56.840973
872.094727	-56.758297
873.440552	-56.663731
874.786377	-56.572918
876.132202	-56.492775
877.478027	-56.417870
878.823853	-56.347523
880.169678	-56.277596
881.515503	-56.211266
882.861328	-56.151272
884.207153	-56.096977
885.552979	-56.051785
886.898804	-56.011578
888.244629	-55.972015
889.590454	-55.938152
890.936279	-55.912495
892.282104	-55.894493
893.627930	-55.882637
894.973755	-55.871742
896.319580	-55.863590
897.665405	-55.861771
899.011230	-55.864029
900.357056	-55.880806
901.702881	-55.906975
903.048706	-55.930252
904.394531	-55.958012
905.740356	-55.997108
907.086182	-56.039700
908.432007	-56.089787
909.777832	-56.143936
911.123657	-56.198978
912.469482	-56.263996
913.815308	-56.324795
915.161133	-56.391544
916.506958	-56.468838
917.852783	-56.531437
919.198608	-56.598297
920.544434	-56.686123
921.890259	-56.768356
923.236084	-56.842228
924.581909	-56.921284
925.927734	-56.991749
927.273560	-57.065464
928.619385	-57.115456
929.965210	-57.171448
931.311035	-57.222256
932.656860	-57.273098
934.002686	-57.288010
935.348511	-57.313976
936.694336	-57.315834
938.040161	-57.311596
939.385986	-57.280293
940.731812	-57.235207
942.077637	-57.168797
943.423462	-57.096004
944.769287	-57.008724
946.115112	-56.903427
947.460938	-56.777401
948.806763	-56.635334
950.152588	-56.482548
951.498413	-56.325489
952.844238	-56.163364
954.190063	-55.984928
955.535889	-55.796913
956.881714	-55.591278
958.227539	-55.391293
959.573364	-55.183140
960.919189	-54.976543
962.265015	-54.773468
963.610840	-54.567303
964.956665	-54.364056
966.302490	-54.162632
967.648315	-53.959892
968.994141	-53.762203
970.339966	-53.569206
971.685791	-53.384880
973.031616	-53.207577
974.377441	-53.026772
975.723267	-52.853104
977.069092	-52.691711
